benchmark,funcs,max_order,include_interactions,depth,hidden,activation,extractor,scheduler,rmse_neural,rmse_sindy,n_terms_extracted,n_true_terms,precision,recall,f1,tp_names,fp_names,fn_names,history_train,history_val,active_terms
Nguyen-1,"id,sin,cos",1,True,1,128,tanh,lasso,onecycle,0.1609790574214574,0.08554319821162128,3,3,1.0,1.0,1.0,"['id(x0)', 'sin(x0)', 'cos(x0)']",[],[],"[1.5825106364030104, 1.5286637819730318, 1.4803809844530547, 1.4237791024721587, 1.4063671552217925, 1.3632129247371967, 1.3012524934915395, 1.2555917822397673, 1.2210773596396813, 1.1752497553825378, 1.1427736374048085, 1.0758561812914336, 1.0197371657078083, 0.9578176874380845, 0.9172780972260696, 0.8558615216842065, 0.8227668771376977, 0.7415993534601651, 0.6944597592720618, 0.6346483780787542, 0.5800092930977161, 0.5349732889578893, 0.4677081245642442, 0.4120993476647597, 0.35152555314394146, 0.30489521760206956, 0.2587521236676436, 0.21968928896463835, 0.1855515826206941, 0.15522311513240522, 0.14044625197465604, 0.12868709231798464, 0.12758224915999633, 0.11969637240354832, 0.11387172398658899, 0.11688145192769858, 0.11010888677376968, 0.10389382277543728, 0.09832718223333359, 0.0963244025523846, 0.09351705415890767, 0.0880529313133313, 0.08031819875423725, 0.07797478769834225, 0.07664375666242379, 0.07052226995046322, 0.07112314322820076, 0.06630195018190604, 0.06328857174286476, 0.06370528500813705, 0.05706742205298864, 0.0550646844964761, 0.05343673206292666, 0.05243130916586289, 0.047770622974404923, 0.04741183467782461, 0.04507641924115328, 0.045786817773030355, 0.043506657561430566, 0.04173906806569833]","[1.2590118944644928, 1.219988688826561, 1.1815749108791351, 1.1434399634599686, 1.1053284406661987, 1.0670136511325836, 1.0282131731510162, 0.9889211878180504, 0.9488285630941391, 0.9079154208302498, 0.8660633862018585, 0.8233191296458244, 0.7796640321612358, 0.735176682472229, 0.6897919401526451, 0.6436855979263783, 0.5969118028879166, 0.5495728030800819, 0.5020865276455879, 0.45438678935170174, 0.40649572014808655, 0.35931435227394104, 0.3131426814943552, 0.2691298630088568, 0.22746211383491755, 0.18993796780705452, 0.15698188543319702, 0.12910386733710766, 0.10832605790346861, 0.09616433177143335, 0.09062009677290916, 0.0889365840703249, 0.08739385567605495, 0.08567802794277668, 0.08230149559676647, 0.07762281224131584, 0.07396330498158932, 0.06983793433755636, 0.0666049337014556, 0.0632603382691741, 0.06150110810995102, 0.05727524310350418, 0.055448039434850216, 0.05149937979876995, 0.04884130973368883, 0.04663245007395744, 0.043573218397796154, 0.041937410831451416, 0.039818800054490566, 0.03763502463698387, 0.03628992009907961, 0.03378836438059807, 0.0336115756072104, 0.031319187954068184, 0.030370658729225397, 0.02943195216357708, 0.02898113615810871, 0.027565056923776865, 0.027075960766524076, 0.02659249072894454]","['id(x0)', 'sin(x0)', 'cos(x0)']"
Nguyen-1,"id,sin,cos",1,True,1,128,tanh,lasso,steplr,0.10569965477988053,0.08554319821162128,3,3,1.0,1.0,1.0,"['id(x0)', 'sin(x0)', 'cos(x0)']",[],[],"[1.1624649671407847, 0.5498113815601056, 0.22952066820401412, 0.13284276884335738, 0.11847937622895607, 0.10194426373793529, 0.08751656745488827, 0.07467801639666924, 0.06855185329914093, 0.05994597507210878, 0.056149351195647165, 0.04894214868545532, 0.04451728698152762, 0.04259404196189, 0.04000492308002252, 0.03834881389943453, 0.0376852318071402, 0.03624272962602285, 0.03489682637155056, 0.03559537274906269, 0.03351794656079549, 0.031885094654101595, 0.03198239021003246, 0.03112132789996954, 0.029993788840679023, 0.03137360570522455, 0.030262266643918477, 0.028448176498596486, 0.029016742912622597, 0.02799848696360221, 0.02656072062941698, 0.02636234763150032, 0.02800246786612731, 0.026916463787739094, 0.02540037566079543, 0.026293976948811457, 0.025727125744406994, 0.025270823962413348, 0.02392003398675185, 0.023753790614696648, 0.0244776878792506, 0.0231835158685079, 0.022004790174273346, 0.021458217444328163, 0.021790121037226457, 0.021956060654841937, 0.021751118107483938, 0.02123029143191301, 0.021077242751534168, 0.02137950392296681, 0.018748965974037465, 0.018573226120609503, 0.019593096123291895, 0.019687331926364165, 0.01858988139205254, 0.01866006335386863, 0.017620585715541474, 0.018477699361168422, 0.018772368820813987, 0.018101622708714925]","[0.5955151170492172, 0.2435181736946106, 0.0975599680095911, 0.10403528437018394, 0.07707755453884602, 0.06320186983793974, 0.05480491276830435, 0.04885301273316145, 0.039965081959962845, 0.03573047183454037, 0.03241340583190322, 0.030337652191519737, 0.02760590659454465, 0.026415417902171612, 0.025506465695798397, 0.02620132314041257, 0.026567846070975065, 0.023812156170606613, 0.023609598632901907, 0.02349354699254036, 0.022910395171493292, 0.022406242787837982, 0.021865160670131445, 0.021243246737867594, 0.021118830423802137, 0.021190373227000237, 0.02082094084471464, 0.020077061839401722, 0.01992100477218628, 0.018666057381778955, 0.01901870407164097, 0.017991976346820593, 0.01780360657721758, 0.017208897974342108, 0.016882034949958324, 0.01643971912562847, 0.016262131743133068, 0.016163845546543598, 0.015840298729017377, 0.01640601991675794, 0.014873349806293845, 0.014637135900557041, 0.014206603867933154, 0.013829964213073254, 0.013992121443152428, 0.014259302755817771, 0.0136510138399899, 0.013239513151347637, 0.012595516862347722, 0.01270829257555306, 0.012344833929091692, 0.012145848711952567, 0.01225243229418993, 0.012502194149419665, 0.01174491224810481, 0.011865244014188647, 0.011966960970312357, 0.011940011754631996, 0.011326779378578067, 0.011360584059730172]","['id(x0)', 'sin(x0)', 'cos(x0)']"
Nguyen-1,"id,sin,cos",1,True,1,128,tanh,lasso,none,0.10011437314292455,0.08554319821162128,3,3,1.0,1.0,1.0,"['id(x0)', 'sin(x0)', 'cos(x0)']",[],[],"[1.1624649671407847, 0.5498113815601056, 0.22952066820401412, 0.13284276884335738, 0.11847937622895607, 0.10194426373793529, 0.08751656745488827, 0.07467801639666924, 0.06855185329914093, 0.05994597507210878, 0.056149351195647165, 0.04894214868545532, 0.04451728698152762, 0.04259404196189, 0.04000492308002252, 0.03834881389943453, 0.0376852318071402, 0.03624272962602285, 0.03489682637155056, 0.03559537274906269, 0.03351794656079549, 0.031885094654101595, 0.03198239021003246, 0.03112132789996954, 0.029993788840679023, 0.03137360570522455, 0.030262266643918477, 0.028448176498596486, 0.029016742912622597, 0.02799848696360221, 0.02656072062941698, 0.02636234763150032, 0.02800246786612731, 0.026916463787739094, 0.02540037566079543, 0.026293976948811457, 0.025727125744406994, 0.025270823962413348, 0.02392003398675185, 0.023753790614696648, 0.0244776878792506, 0.0231835158685079, 0.022004790174273346, 0.021458217444328163, 0.021790121037226457, 0.021956060654841937, 0.021751118107483938, 0.02123029143191301, 0.021077242751534168, 0.02137950392296681, 0.018700344344744317, 0.018455309650072686, 0.01921335321206313, 0.019202110285942372, 0.017942394846333906, 0.01794370335455124, 0.01690983772277832, 0.017546707549347326, 0.017679819980492957, 0.016947896864551764]","[0.5955151170492172, 0.2435181736946106, 0.0975599680095911, 0.10403528437018394, 0.07707755453884602, 0.06320186983793974, 0.05480491276830435, 0.04885301273316145, 0.039965081959962845, 0.03573047183454037, 0.03241340583190322, 0.030337652191519737, 0.02760590659454465, 0.026415417902171612, 0.025506465695798397, 0.02620132314041257, 0.026567846070975065, 0.023812156170606613, 0.023609598632901907, 0.02349354699254036, 0.022910395171493292, 0.022406242787837982, 0.021865160670131445, 0.021243246737867594, 0.021118830423802137, 0.021190373227000237, 0.02082094084471464, 0.020077061839401722, 0.01992100477218628, 0.018666057381778955, 0.01901870407164097, 0.017991976346820593, 0.01780360657721758, 0.017208897974342108, 0.016882034949958324, 0.01643971912562847, 0.016262131743133068, 0.016163845546543598, 0.015840298729017377, 0.01640601991675794, 0.014873349806293845, 0.014637135900557041, 0.014206603867933154, 0.013829964213073254, 0.013992121443152428, 0.014259302755817771, 0.0136510138399899, 0.013239513151347637, 0.012595516862347722, 0.01270829257555306, 0.012187092797830701, 0.01202055811882019, 0.011645465390756726, 0.011833876837044954, 0.011244334978982806, 0.011049146996811032, 0.01069255848415196, 0.010762559017166495, 0.010348815703764558, 0.009932913118973374]","['id(x0)', 'sin(x0)', 'cos(x0)']"
Nguyen-1,"id,sin,cos",1,True,1,128,tanh,elastic,onecycle,0.1609790574214574,0.08554319821162128,3,3,1.0,1.0,1.0,"['id(x0)', 'sin(x0)', 'cos(x0)']",[],[],"[1.5825106364030104, 1.5286637819730318, 1.4803809844530547, 1.4237791024721587, 1.4063671552217925, 1.3632129247371967, 1.3012524934915395, 1.2555917822397673, 1.2210773596396813, 1.1752497553825378, 1.1427736374048085, 1.0758561812914336, 1.0197371657078083, 0.9578176874380845, 0.9172780972260696, 0.8558615216842065, 0.8227668771376977, 0.7415993534601651, 0.6944597592720618, 0.6346483780787542, 0.5800092930977161, 0.5349732889578893, 0.4677081245642442, 0.4120993476647597, 0.35152555314394146, 0.30489521760206956, 0.2587521236676436, 0.21968928896463835, 0.1855515826206941, 0.15522311513240522, 0.14044625197465604, 0.12868709231798464, 0.12758224915999633, 0.11969637240354832, 0.11387172398658899, 0.11688145192769858, 0.11010888677376968, 0.10389382277543728, 0.09832718223333359, 0.0963244025523846, 0.09351705415890767, 0.0880529313133313, 0.08031819875423725, 0.07797478769834225, 0.07664375666242379, 0.07052226995046322, 0.07112314322820076, 0.06630195018190604, 0.06328857174286476, 0.06370528500813705, 0.05706742205298864, 0.0550646844964761, 0.05343673206292666, 0.05243130916586289, 0.047770622974404923, 0.04741183467782461, 0.04507641924115328, 0.045786817773030355, 0.043506657561430566, 0.04173906806569833]","[1.2590118944644928, 1.219988688826561, 1.1815749108791351, 1.1434399634599686, 1.1053284406661987, 1.0670136511325836, 1.0282131731510162, 0.9889211878180504, 0.9488285630941391, 0.9079154208302498, 0.8660633862018585, 0.8233191296458244, 0.7796640321612358, 0.735176682472229, 0.6897919401526451, 0.6436855979263783, 0.5969118028879166, 0.5495728030800819, 0.5020865276455879, 0.45438678935170174, 0.40649572014808655, 0.35931435227394104, 0.3131426814943552, 0.2691298630088568, 0.22746211383491755, 0.18993796780705452, 0.15698188543319702, 0.12910386733710766, 0.10832605790346861, 0.09616433177143335, 0.09062009677290916, 0.0889365840703249, 0.08739385567605495, 0.08567802794277668, 0.08230149559676647, 0.07762281224131584, 0.07396330498158932, 0.06983793433755636, 0.0666049337014556, 0.0632603382691741, 0.06150110810995102, 0.05727524310350418, 0.055448039434850216, 0.05149937979876995, 0.04884130973368883, 0.04663245007395744, 0.043573218397796154, 0.041937410831451416, 0.039818800054490566, 0.03763502463698387, 0.03628992009907961, 0.03378836438059807, 0.0336115756072104, 0.031319187954068184, 0.030370658729225397, 0.02943195216357708, 0.02898113615810871, 0.027565056923776865, 0.027075960766524076, 0.02659249072894454]","['id(x0)', 'sin(x0)', 'cos(x0)']"
Nguyen-1,"id,sin,cos",1,True,1,128,tanh,elastic,steplr,0.10569965477988053,0.08554319821162128,3,3,1.0,1.0,1.0,"['id(x0)', 'sin(x0)', 'cos(x0)']",[],[],"[1.1624649671407847, 0.5498113815601056, 0.22952066820401412, 0.13284276884335738, 0.11847937622895607, 0.10194426373793529, 0.08751656745488827, 0.07467801639666924, 0.06855185329914093, 0.05994597507210878, 0.056149351195647165, 0.04894214868545532, 0.04451728698152762, 0.04259404196189, 0.04000492308002252, 0.03834881389943453, 0.0376852318071402, 0.03624272962602285, 0.03489682637155056, 0.03559537274906269, 0.03351794656079549, 0.031885094654101595, 0.03198239021003246, 0.03112132789996954, 0.029993788840679023, 0.03137360570522455, 0.030262266643918477, 0.028448176498596486, 0.029016742912622597, 0.02799848696360221, 0.02656072062941698, 0.02636234763150032, 0.02800246786612731, 0.026916463787739094, 0.02540037566079543, 0.026293976948811457, 0.025727125744406994, 0.025270823962413348, 0.02392003398675185, 0.023753790614696648, 0.0244776878792506, 0.0231835158685079, 0.022004790174273346, 0.021458217444328163, 0.021790121037226457, 0.021956060654841937, 0.021751118107483938, 0.02123029143191301, 0.021077242751534168, 0.02137950392296681, 0.018748965974037465, 0.018573226120609503, 0.019593096123291895, 0.019687331926364165, 0.01858988139205254, 0.01866006335386863, 0.017620585715541474, 0.018477699361168422, 0.018772368820813987, 0.018101622708714925]","[0.5955151170492172, 0.2435181736946106, 0.0975599680095911, 0.10403528437018394, 0.07707755453884602, 0.06320186983793974, 0.05480491276830435, 0.04885301273316145, 0.039965081959962845, 0.03573047183454037, 0.03241340583190322, 0.030337652191519737, 0.02760590659454465, 0.026415417902171612, 0.025506465695798397, 0.02620132314041257, 0.026567846070975065, 0.023812156170606613, 0.023609598632901907, 0.02349354699254036, 0.022910395171493292, 0.022406242787837982, 0.021865160670131445, 0.021243246737867594, 0.021118830423802137, 0.021190373227000237, 0.02082094084471464, 0.020077061839401722, 0.01992100477218628, 0.018666057381778955, 0.01901870407164097, 0.017991976346820593, 0.01780360657721758, 0.017208897974342108, 0.016882034949958324, 0.01643971912562847, 0.016262131743133068, 0.016163845546543598, 0.015840298729017377, 0.01640601991675794, 0.014873349806293845, 0.014637135900557041, 0.014206603867933154, 0.013829964213073254, 0.013992121443152428, 0.014259302755817771, 0.0136510138399899, 0.013239513151347637, 0.012595516862347722, 0.01270829257555306, 0.012344833929091692, 0.012145848711952567, 0.01225243229418993, 0.012502194149419665, 0.01174491224810481, 0.011865244014188647, 0.011966960970312357, 0.011940011754631996, 0.011326779378578067, 0.011360584059730172]","['id(x0)', 'sin(x0)', 'cos(x0)']"
Nguyen-1,"id,sin,cos",1,True,1,128,tanh,elastic,none,0.10011437314292455,0.08554319821162128,3,3,1.0,1.0,1.0,"['id(x0)', 'sin(x0)', 'cos(x0)']",[],[],"[1.1624649671407847, 0.5498113815601056, 0.22952066820401412, 0.13284276884335738, 0.11847937622895607, 0.10194426373793529, 0.08751656745488827, 0.07467801639666924, 0.06855185329914093, 0.05994597507210878, 0.056149351195647165, 0.04894214868545532, 0.04451728698152762, 0.04259404196189, 0.04000492308002252, 0.03834881389943453, 0.0376852318071402, 0.03624272962602285, 0.03489682637155056, 0.03559537274906269, 0.03351794656079549, 0.031885094654101595, 0.03198239021003246, 0.03112132789996954, 0.029993788840679023, 0.03137360570522455, 0.030262266643918477, 0.028448176498596486, 0.029016742912622597, 0.02799848696360221, 0.02656072062941698, 0.02636234763150032, 0.02800246786612731, 0.026916463787739094, 0.02540037566079543, 0.026293976948811457, 0.025727125744406994, 0.025270823962413348, 0.02392003398675185, 0.023753790614696648, 0.0244776878792506, 0.0231835158685079, 0.022004790174273346, 0.021458217444328163, 0.021790121037226457, 0.021956060654841937, 0.021751118107483938, 0.02123029143191301, 0.021077242751534168, 0.02137950392296681, 0.018700344344744317, 0.018455309650072686, 0.01921335321206313, 0.019202110285942372, 0.017942394846333906, 0.01794370335455124, 0.01690983772277832, 0.017546707549347326, 0.017679819980492957, 0.016947896864551764]","[0.5955151170492172, 0.2435181736946106, 0.0975599680095911, 0.10403528437018394, 0.07707755453884602, 0.06320186983793974, 0.05480491276830435, 0.04885301273316145, 0.039965081959962845, 0.03573047183454037, 0.03241340583190322, 0.030337652191519737, 0.02760590659454465, 0.026415417902171612, 0.025506465695798397, 0.02620132314041257, 0.026567846070975065, 0.023812156170606613, 0.023609598632901907, 0.02349354699254036, 0.022910395171493292, 0.022406242787837982, 0.021865160670131445, 0.021243246737867594, 0.021118830423802137, 0.021190373227000237, 0.02082094084471464, 0.020077061839401722, 0.01992100477218628, 0.018666057381778955, 0.01901870407164097, 0.017991976346820593, 0.01780360657721758, 0.017208897974342108, 0.016882034949958324, 0.01643971912562847, 0.016262131743133068, 0.016163845546543598, 0.015840298729017377, 0.01640601991675794, 0.014873349806293845, 0.014637135900557041, 0.014206603867933154, 0.013829964213073254, 0.013992121443152428, 0.014259302755817771, 0.0136510138399899, 0.013239513151347637, 0.012595516862347722, 0.01270829257555306, 0.012187092797830701, 0.01202055811882019, 0.011645465390756726, 0.011833876837044954, 0.011244334978982806, 0.011049146996811032, 0.01069255848415196, 0.010762559017166495, 0.010348815703764558, 0.009932913118973374]","['id(x0)', 'sin(x0)', 'cos(x0)']"
Nguyen-1,"id,sin,cos",1,True,2,64,relu,lasso,onecycle,0.04242151816850135,0.08554319821162128,3,3,1.0,1.0,1.0,"['id(x0)', 'sin(x0)', 'cos(x0)']",[],[],"[1.040837783079881, 1.0329642525086036, 1.020721476811629, 0.9924757343072158, 0.9754788050284753, 0.956959761106051, 0.9348995548028213, 0.934722730746636, 0.896387150654426, 0.8786280017632705, 0.8621959181932303, 0.8633402769382184, 0.8219265020810641, 0.8052020439734826, 0.7676025949991666, 0.7485986489516038, 0.7101036126797016, 0.673226175399927, 0.6513722034601065, 0.6060137129746951, 0.569663235774407, 0.5357460356675662, 0.49188286983049834, 0.45034156625087446, 0.40123720123217654, 0.3446901348920969, 0.29446542721528274, 0.2528494745492935, 0.2074363518219728, 0.17952428471583587, 0.1446208764727299, 0.12691239267587662, 0.10687892482830928, 0.09139616328936356, 0.08019454834552911, 0.07124537229537964, 0.061018670694186136, 0.047715009978184335, 0.04735925679023449, 0.04326134805495922, 0.03938198376160402, 0.03332337307242247, 0.03075369203893038, 0.029450816173966114, 0.02989045072060365, 0.028864325668949347, 0.02507008010378251, 0.023096139041277077, 0.023114565688257035, 0.024479680479719088, 0.022109230407155477, 0.021531915578704614, 0.020556139616438977, 0.021050345582457688, 0.021212299426014606, 0.021238964767410204, 0.018828267947985575, 0.019102649978147104, 0.019998912771160785, 0.01823448368276541]","[0.8251723796129227, 0.8104945123195648, 0.7957732677459717, 0.7809447199106216, 0.7658621147274971, 0.7504528239369392, 0.7348695397377014, 0.7190330699086189, 0.7029510512948036, 0.6860615462064743, 0.6679871380329132, 0.6487616002559662, 0.6283401921391487, 0.6065023243427277, 0.582925271242857, 0.5581482276320457, 0.5316766314208508, 0.5034242123365402, 0.47351740673184395, 0.4416514113545418, 0.4075247496366501, 0.3715862035751343, 0.33413951098918915, 0.29527247697114944, 0.25452395528554916, 0.2139038285240531, 0.17447968665510416, 0.13909183628857136, 0.11009003035724163, 0.08930932451039553, 0.07436349941417575, 0.06216336693614721, 0.051600437611341476, 0.043257368728518486, 0.03478522319346666, 0.02917173132300377, 0.02393434662371874, 0.019639370730146766, 0.015255225822329521, 0.012963885674253106, 0.01001937803812325, 0.00776456412859261, 0.006564760231412947, 0.004618534934706986, 0.004076271667145193, 0.0030068569467402995, 0.0027094174292869866, 0.002351457776967436, 0.0021252083242870867, 0.001960091234650463, 0.0017822766239987686, 0.0018385718285571784, 0.0018365859577897936, 0.0016736608959035948, 0.0016499968041898683, 0.001756167082930915, 0.0017952405323740095, 0.0017554466903675348, 0.0016430726100225002, 0.001623108662897721]","['id(x0)', 'sin(x0)', 'cos(x0)']"
Nguyen-1,"id,sin,cos",1,True,2,64,relu,lasso,steplr,0.02175444153273938,0.08554319821162128,3,3,1.0,1.0,1.0,"['id(x0)', 'sin(x0)', 'cos(x0)']",[],[],"[0.8736004737707285, 0.5829650094875922, 0.30411897828945744, 0.1487081108184961, 0.09233973003350772, 0.06162026524543762, 0.04149869571511562, 0.033645558959016435, 0.02882753126323223, 0.023303998061097585, 0.02468151642152896, 0.02308769180224492, 0.020909331380747832, 0.0194381820037961, 0.021508762899499673, 0.02015136669461544, 0.01819165158443726, 0.020059512355006658, 0.020421453465062838, 0.016185191101752795, 0.01622963288369087, 0.016483342919785243, 0.01597528489163289, 0.0160421163846667, 0.01634108217862936, 0.01501614492959701, 0.014914430462970184, 0.013639119167167407, 0.013049979622547444, 0.013583810426867925, 0.013130910264757963, 0.013878951923778424, 0.011535526826404609, 0.012976433293750653, 0.012849839547505746, 0.013468440192250105, 0.013371937764951816, 0.010926008117027007, 0.012202050715971451, 0.01319063576654746, 0.012334643075099358, 0.012247972082919799, 0.011425631837202953, 0.010686298903937522, 0.01228574115353135, 0.012561966808369527, 0.011950506327243952, 0.00975597259373619, 0.010338797878760558, 0.010407453044675864, 0.010124528888039865, 0.011289795215886373, 0.009149053169844242, 0.010718719066622166, 0.011170655560608093, 0.010580742516769813, 0.009647039410013419, 0.009936983267275186, 0.011264591979292722, 0.010460702093461385]","[0.5472952276468277, 0.31081128492951393, 0.11289963638409972, 0.06967645511031151, 0.03542311675846577, 0.021571924909949303, 0.01351716136559844, 0.007565603358671069, 0.0034084575599990785, 0.0021749738662038, 0.0019894189317710698, 0.002150424348656088, 0.0018919409485533834, 0.001694375358056277, 0.0018122459296137094, 0.0021306538837961853, 0.0018478137790225446, 0.0017146652680821717, 0.0018834407674148679, 0.0017013746546581388, 0.001501463062595576, 0.001508038694737479, 0.001348237827187404, 0.0013792151294182986, 0.0014336966560222208, 0.0013259805564302951, 0.0011892155889654532, 0.0010410792019683868, 0.001470345028792508, 0.0013971076696179807, 0.0011668441002257168, 0.0010517806513234973, 0.0008256649016402662, 0.0007513204182032496, 0.0009582180355209857, 0.0009326725121354684, 0.000581142394366907, 0.0011130596103612334, 0.0012102382606826723, 0.0006209561906871386, 0.0009722874092403799, 0.001019552830257453, 0.000801213362137787, 0.0007822593615856022, 0.0008177589916158468, 0.0006968368397792801, 0.0010436592565383762, 0.0008327022223966196, 0.00086503493366763, 0.0007040753116598353, 0.0006719903904013336, 0.0005787540940218605, 0.0009341857512481511, 0.0005213354306761175, 0.0005721268098568544, 0.00041301233432022855, 0.0005744365480495617, 0.0006737882504239678, 0.0006262504175538197, 0.0007700549176661298]","['id(x0)', 'sin(x0)', 'cos(x0)']"
Nguyen-1,"id,sin,cos",1,True,2,64,relu,lasso,none,0.0203954704171021,0.08554319821162128,3,3,1.0,1.0,1.0,"['id(x0)', 'sin(x0)', 'cos(x0)']",[],[],"[0.8736004737707285, 0.5829650094875922, 0.30411897828945744, 0.1487081108184961, 0.09233973003350772, 0.06162026524543762, 0.04149869571511562, 0.033645558959016435, 0.02882753126323223, 0.023303998061097585, 0.02468151642152896, 0.02308769180224492, 0.020909331380747832, 0.0194381820037961, 0.021508762899499673, 0.02015136669461544, 0.01819165158443726, 0.020059512355006658, 0.020421453465062838, 0.016185191101752795, 0.01622963288369087, 0.016483342919785243, 0.01597528489163289, 0.0160421163846667, 0.01634108217862936, 0.01501614492959701, 0.014914430462970184, 0.013639119167167407, 0.013049979622547444, 0.013583810426867925, 0.013130910264757963, 0.013878951923778424, 0.011535526826404609, 0.012976433293750653, 0.012849839547505746, 0.013468440192250105, 0.013371937764951816, 0.010926008117027007, 0.012202050715971451, 0.01319063576654746, 0.012334643075099358, 0.012247972082919799, 0.011425631837202953, 0.010686298903937522, 0.01228574115353135, 0.012561966808369527, 0.011950506327243952, 0.00975597259373619, 0.010338797878760558, 0.010407453044675864, 0.010114746598096995, 0.011265401477710558, 0.009048237322041621, 0.010683516398645364, 0.011138835241301702, 0.010667760963909902, 0.009648872539401054, 0.009826280319919953, 0.011203688461906634, 0.010265197246693648]","[0.5472952276468277, 0.31081128492951393, 0.11289963638409972, 0.06967645511031151, 0.03542311675846577, 0.021571924909949303, 0.01351716136559844, 0.007565603358671069, 0.0034084575599990785, 0.0021749738662038, 0.0019894189317710698, 0.002150424348656088, 0.0018919409485533834, 0.001694375358056277, 0.0018122459296137094, 0.0021306538837961853, 0.0018478137790225446, 0.0017146652680821717, 0.0018834407674148679, 0.0017013746546581388, 0.001501463062595576, 0.001508038694737479, 0.001348237827187404, 0.0013792151294182986, 0.0014336966560222208, 0.0013259805564302951, 0.0011892155889654532, 0.0010410792019683868, 0.001470345028792508, 0.0013971076696179807, 0.0011668441002257168, 0.0010517806513234973, 0.0008256649016402662, 0.0007513204182032496, 0.0009582180355209857, 0.0009326725121354684, 0.000581142394366907, 0.0011130596103612334, 0.0012102382606826723, 0.0006209561906871386, 0.0009722874092403799, 0.001019552830257453, 0.000801213362137787, 0.0007822593615856022, 0.0008177589916158468, 0.0006968368397792801, 0.0010436592565383762, 0.0008327022223966196, 0.00086503493366763, 0.0007040753116598353, 0.000684010301483795, 0.0005197653154027648, 0.0008642796601634473, 0.0008623917237855494, 0.0009786780574359, 0.00038028665221645497, 0.0004280515422578901, 0.0009721588940010406, 0.0005905913130845875, 0.0003707776195369661]","['id(x0)', 'sin(x0)', 'cos(x0)']"
Nguyen-1,"id,sin,cos",1,True,2,64,relu,elastic,onecycle,0.04242151816850135,0.08554319821162128,3,3,1.0,1.0,1.0,"['id(x0)', 'sin(x0)', 'cos(x0)']",[],[],"[1.040837783079881, 1.0329642525086036, 1.020721476811629, 0.9924757343072158, 0.9754788050284753, 0.956959761106051, 0.9348995548028213, 0.934722730746636, 0.896387150654426, 0.8786280017632705, 0.8621959181932303, 0.8633402769382184, 0.8219265020810641, 0.8052020439734826, 0.7676025949991666, 0.7485986489516038, 0.7101036126797016, 0.673226175399927, 0.6513722034601065, 0.6060137129746951, 0.569663235774407, 0.5357460356675662, 0.49188286983049834, 0.45034156625087446, 0.40123720123217654, 0.3446901348920969, 0.29446542721528274, 0.2528494745492935, 0.2074363518219728, 0.17952428471583587, 0.1446208764727299, 0.12691239267587662, 0.10687892482830928, 0.09139616328936356, 0.08019454834552911, 0.07124537229537964, 0.061018670694186136, 0.047715009978184335, 0.04735925679023449, 0.04326134805495922, 0.03938198376160402, 0.03332337307242247, 0.03075369203893038, 0.029450816173966114, 0.02989045072060365, 0.028864325668949347, 0.02507008010378251, 0.023096139041277077, 0.023114565688257035, 0.024479680479719088, 0.022109230407155477, 0.021531915578704614, 0.020556139616438977, 0.021050345582457688, 0.021212299426014606, 0.021238964767410204, 0.018828267947985575, 0.019102649978147104, 0.019998912771160785, 0.01823448368276541]","[0.8251723796129227, 0.8104945123195648, 0.7957732677459717, 0.7809447199106216, 0.7658621147274971, 0.7504528239369392, 0.7348695397377014, 0.7190330699086189, 0.7029510512948036, 0.6860615462064743, 0.6679871380329132, 0.6487616002559662, 0.6283401921391487, 0.6065023243427277, 0.582925271242857, 0.5581482276320457, 0.5316766314208508, 0.5034242123365402, 0.47351740673184395, 0.4416514113545418, 0.4075247496366501, 0.3715862035751343, 0.33413951098918915, 0.29527247697114944, 0.25452395528554916, 0.2139038285240531, 0.17447968665510416, 0.13909183628857136, 0.11009003035724163, 0.08930932451039553, 0.07436349941417575, 0.06216336693614721, 0.051600437611341476, 0.043257368728518486, 0.03478522319346666, 0.02917173132300377, 0.02393434662371874, 0.019639370730146766, 0.015255225822329521, 0.012963885674253106, 0.01001937803812325, 0.00776456412859261, 0.006564760231412947, 0.004618534934706986, 0.004076271667145193, 0.0030068569467402995, 0.0027094174292869866, 0.002351457776967436, 0.0021252083242870867, 0.001960091234650463, 0.0017822766239987686, 0.0018385718285571784, 0.0018365859577897936, 0.0016736608959035948, 0.0016499968041898683, 0.001756167082930915, 0.0017952405323740095, 0.0017554466903675348, 0.0016430726100225002, 0.001623108662897721]","['id(x0)', 'sin(x0)', 'cos(x0)']"
